Value
706.3269115871169
752.5247427886993
763.398477210705
742.2209558270506
729.0180276668572
731.0523485141337
736.6450902146098
743.7231752687164
767.013847834526
774.1495173402948
752.4472212879716
738.8380425301327
728.679751064855
720.025999708792
752.9455219158531
782.4949017266051
787.6512147530896
773.2674618078898
770.8761610093671
764.0220473069165
757.6487400791195
757.4974582898559
762.4627963627371
766.8357388777548
737.1103643494419
724.0252381672485
725.760485267333
718.1904042436843
735.7817807015132
754.7204637895045
779.4438031795844
768.505081050246
781.7152768367428
774.3122049363956
760.7110730039014
746.176038144342
767.0491810207319
770.4050904963517
752.9342901421841
743.4170177270279
756.9627295846874
754.8874728858456
747.7622502315088
780.4031693937493
778.8266932875355
804.4719529273324
750.9796095470034
752.3329075562818
764.5814903782959
781.0082965814887
785.0966495994621
797.7593850233719
790.0659657875678
777.610516933889
774.678837255014
780.3885324415871
783.9481886449383
783.3997131298289
781.8918477952387
779.9835173805765
773.7040931442871
771.7802373213148
777.6314175922589
